COLORS	8064d:13cfa	72.42	FIELD_REPACK	r0 = (L8[r1] shr#3) or ((L8[r2] shr#3) shl#5) or ((L8[r3] shr#3) shl#10); r4 = same for next pixel shl#16; S32[r5] = r0 or r4
COLORS	8064d:22c0	16.64	IO_POLL	out_8(0x3c8/0x3c9) DAC write loop
COLORS	8064d:15088	6.19	BYTE_PACK	r0 = L8[a] or (L8[b] shl#8) or (L8[c] shl#16) or (L8[d] shl#24); S32[r1] = r0
ACT1	7200d:8fc8	48.92	OTHER	cmp L8[m],#0; loopz — spin-wait on an IRQ flag
ACT1	3b2f0:7a	33.37	RLE_TOKEN	r0 = L8[r1]; r1 += 1; if token { r2 = L16[r1]; rep_stosb(r3, r0, r2) } else copy; segment fixup
ACT1	7200d:8f2e	3.92	IO_POLL	r0 = in_8(0x21); loop — PIC mask poll
AIVOPESU	1100:24	72.78	IO_POLL	r0 = L16[0x40:0x6c]; r1 = L16[0x40:0x6e]; r2 = add(r2,r0); r3 = adc(r3,r1); cmp; jz — BIOS tick poll
AIVOPESU	1100:34a	26.48	ADDR_SCALE	r0 = imul(r1,0xa) / imul(r1,0x64) / imul(r1,0x140); S8[0xa000:r0] = r2
DEMO5	147d0:19f2	12.98	STRSEARCH	rep_cmpsb(r0, r1, r2); jcc  # note: DEMO5's hot loops are Pascal far-call glue and string ops; there is no arithmetic kernel.
DEMO5	147d0:3ae3	10.98	MEMCOPY	rep_movsw(r0, r1, r2)
DEMO5	147d0:5604	5.28	IO_POLL	int 16h keyboard poll
AKM_DOB	5f050:7d	67.85	REFILL	LZEXE bit-serial depacker (bitbuf shl#1, counter reload, literal / back-copy)
AKM_DOB	5b8e0:2720	14.20	IO_POLL	in_8/out_8 port loop
AKM_DOB	5b8e0:1824	1.74	IO_POLL	timer IRQ: r0 = add(r0,i); r1 = adc(r1,0); out_8(0x20,i)
ALABTRO	1000:11b	99.56	OTHER	nop; nop; loop — pure delay  # note: ALABTRO's entire hot profile is a calibrated nop delay loop. No arithmetic, no I/O.
ALABTRO	-	0	OTHER	(no second loop)
ALABTRO	-	0	OTHER	(no third loop)
ALCHMSB	41e60:1b7	30.75	GETBITS	r0 = 1; r0 = r0 shl#cl; r0 -= 1; r1 = L16[r2] and r0; r1 = r1 shr#cl / shl#cl; r3 = r3 or r1 — variable-width bitfield extract/insert
ALCHMSB	1100:b222	16.62	STRSEARCH	cmp L16[r0], L16[r1] x3; r0 += 6; loop — 3-word record scan
ALCHMSB	1100:b4dc	5.39	DOT3	r0 = imul(r1,r2) sar#16; r3 = imul(r4,r5) sar#16; r6 = (r0 add r3) sar#8 — 3x3 rotation row
ALCHYMIA	418c0:1b7	29.23	GETBITS	same variable-width bitfield extract as ALCHMSB
ALCHYMIA	1100:b222	16.56	STRSEARCH	3-word record compare, stride 6
ALCHYMIA	1100:b4dc	5.37	DOT3	r0 = imul(r1,r2) sar#16 add imul(r3,r4) sar#16; sar#8 — 3x3 rotation row
DINO	8352d:81eb	97.80	IO_POLL	r0 = in_8(0x60); cmp+jcc scancode chain; loop  # note: DINO is one loop and it is a keyboard port poll. No arithmetic.
DINO	-	0	IO_POLL	(no second loop)
DINO	-	0	IO_POLL	(no third loop)
DINO386	8352d:81eb	97.80	IO_POLL	r0 = in_8(0x60); cmp+jcc scancode chain; loop  # note: DINO386 is the same binary as DINO — one keyboard-poll loop, nothing else.
DINO386	-	0	IO_POLL	(no second loop)
DINO386	-	0	IO_POLL	(no third loop)
AMORP	1000:177	50.42	RLE_TOKEN	r0 = L8[r1]; r1 += 1; cmp escape; r2 = L16[r1]; rep_stosw(r3, r0, r2) — ANSI/escape token run
AMORP	1000:ad6	20.31	REFILL	bit-serial depacker: bitbuf shl#1; counter; reload L16
AMORP	1000:b49	12.03	COPY_BACK	r0 = L8[r1]; S8[r2] = r0; r2 += 1; loop — back-reference copy + literal movsb
EM	db30:2dd6	71.49	IO_POLL	in_8/out_8 device poll  # note: EM is 71% port polling plus a status spin — no arithmetic kernel.
EM	c530:d8	12.87	OTHER	les r0, m; cmp L16[r0], i; jcc — status-word spin
EM	d510:2cb	2.77	COUNTER	r0 += 1; cmp r0, i; jcc
ANGEL	23d0:c84	86.27	CRC_STEP	r0 = L8[r1]; r1 += 1; r0 = r0 xor r2; r2 = r2 shr#8; r2 = r2 xor L32[tbl + r0*4]; loop
ANGEL	1000:346	1.93	REFILL	bitbuf shl#1; counter; reload
ANGEL	23d0:c61	1.89	GETBITS	r0 = L16[r1] shr#cl and#i
READTHIS	1000:35c	49.27	BYTE_PACK	r0 = L8[r1] and i; r0 = r0 shl#cl; r2 = r2 or r0; (twice); r3 = r3 shl#1; cl -= 1; jnz — 1bpp to wide expansion
READTHIS	1000:38a	18.76	MEMCOPY	self-modifying unrolled byte move (end_smc), stride 1
READTHIS	1000:3c8	16.39	ADDR_SCALE	r0 = imul(r1,0x50) add L16[m]; S8[es:r0] = L8[r2]
TRIPLEX!	1000:35c	49.27	BYTE_PACK	same code as READTHIS: per-bit and-mask, shl#cl, or, shl#1, dec cl
TRIPLEX!	1000:38a	18.76	MEMCOPY	self-modifying unrolled byte move
TRIPLEX!	1000:3c8	16.39	ADDR_SCALE	r0 = imul(r1,0x50) add L16[m]; S8[es:r0] = L8[r2]
SETUP	7730:3d8	72.45	STRSEARCH	rep_cmpsb(r0, r1, 0x300); jcc — 768-byte record scan
SETUP	7730:3c6	17.71	STRSEARCH	scan for 0xff sentinel: r0 = L8[r1]; cmp; jz; r1 += 1
SETUP	7730:6c0	9.56	CRC_STEP	r0 = r0 xor L8[r1]; r0 = r0 shr#8 xor L32[tbl + r0*4]
ANIMATE	1000:10a0	27.79	MEMCOPY	r0 = L8[r1]; S8[r2] = r0; S8[r2+1] = r0; S8[r2+0x140] = r0; S8[r2+0x141] = r0; r2 += 2 — 2x pixel doubling
ANIMATE	1000:fe5	27.40	FIXPT_MUL	r0 = mul_r8(L8[r1], 12); r0 = div_r8(r0, 6); S8[r2] = r0 — HSV to RGB palette scale
ANIMATE	1000:37d	11.05	BLEND	r0 = L8[r1] add L8[r1+1] add L8[r1+0x100] add L8[r1+0x101] add 3; r0 = r0 shr#2; S8[r2] = r0; r1 += 1
ANSWER	1500:40a	52.33	MEMCOPY	r0 = L8[r1]; r1 += 1; S8[r2] = r0; r2 += r3 — strided scatter
ANSWER	1500:389	21.34	COUNTER	r0 += 1; cmp r0, L16[m]; jcc
ANSWER	14b50:26d5	14.48	FIXPT_STEP	4x { r0 = add(r0, L32[m]); r1 = adc(r1, 0) } fixed-point phase accumulators; out_8(0x42) — per-tick mixer
AQUAPHOB	1100:d4a	7.63	CALL_GLUE	push; call far; ret — real/protected mode switch thunk  # note: AQUAPHOB's top three loops are ALL mode-switch call glue. There is no arithmetic in its hot profile — saying it three times as asked: CALL_GLUE, CALL_GLUE, CALL_GLUE.
AQUAPHOB	1100:a05	5.11	CALL_GLUE	push; call far; ret
AQUAPHOB	1100:989	4.60	CALL_GLUE	push; call far; ret
ASM95ZEA	1100:22e	61.17	IO_POLL	r0 = in_8(0x3da); r0 = r0 and#8; jz — vertical retrace wait
ASM95ZEA	1100:c3	7.25	FIXPT_STEP	out_16(0x3c4, plane); rep_stosb; r0 = add(r0, L16[m]) x2 — mode-X plane write with position accumulators
ASM95ZEA	1100:55b	5.78	PERSP_DIV	r0 = cwd/idiv_m16(r1, L16[m]) add 0xa0; r2 = cwd/idiv_m16(r3, L16[m]) add 0x64 — perspective project to screen centre
ASSAULT	1100:2f43	53.08	IO_POLL	in_8/out_8 port loop
ASSAULT	12a40:2f1b	14.99	NEW_X87_FN	fld_m80; fmul; fstp_m80; exponent compare vs 0x3f7e — x87 range reduction
ASSAULT	10ac0:1af8	10.57	PERSP_DIV	r0 += L16[m]; r1 = imul_m16(r0, L16[m]); r1 = idiv_m16(r1, L16[m]); r1 = r1 shl#8 / shl#6; movsb — per-span perspective texture step
ASYLUM	1f730:641	40.90	NEW_SORT	r0 = L32[r1]; r1 += 4; cmp r0, L32[r1]; jcc; conditional swap — bubble/insert pass over dword pairs
ASYLUM	2800:d9d	9.64	NEW_VEC_IMM	S8[r0] = L8[r0] xor 0x80; r0 += 1; loop
ASYLUM	1f730:4ab3	7.32	TEXEL_FETCH	r0 += i; r1 += i; r2 = L8[r0 shr#i]; r3 = L8[r1 shr#i]; S16[r4] = r2 or (r3 shl#8); r4 += 2 (unrolled x8 at 4ab3/4ac8/4add/4af2/4b07/4b1c)
DOWNADD	1000:41f	45.91	COUNTER	r0 += 12; cmp L16[r0+i], 0; jcc cull; loop — particle array walk, stride 12
DOWNADD	1000:3c8	18.95	PERSP_DIV	r0 = cwd/idiv_r16(L16[r1], L16[r2]) add 0xa0; r3 = cwd/idiv_r16(L16[r4], L16[r2]) add 0x64; range clamp
DOWNADD	1000:3ef	10.75	ADDR_SCALE	r0 = imul(r1, 0x140) add r2; S8[0xa000:r0] = r3
AUTUMN	1100:8728	54.45	FIXPT_MUL	r0 = L32[m] sar#0x13; r1 = L32[m] sar#0xe; r2 = imul_r16(r0, r1); r2 = shrd#0xd; cwde; r3 = r2 add 0xa0; r4 = ... add 0x64; r5 = (r3 shl#6) add (r3 shl#1) add r4; S16[r5] = r6
AUTUMN	1100:a7	17.09	BLEND	r0 = L8[r1] add L8[r1+i] add L8[r1+j] add L8[r1+k] (with adc); r0 = r0 shr#2; S8[r2] = r0
AUTUMN	1100:fa	5.48	FIXPT_MUL	r0 = r1 shl#3; r0 = imul_r16(r0, r2)
BABYTRO	e5d0:36	82.42	IO_POLL	r0 = in_8(0x3da) and#8; jz — retrace wait  # note: BABYTRO is 82% retrace polling.
BABYTRO	7760:ff8	7.36	ADDR_SCALE	r0 = L16[tbl + (r1 shl#1)]; r0 = r0 add (r2 shl#1 shl#1); S8[0xa000:r0] = r3 (unrolled putpixel)
BABYTRO	-	0	OTHER	(no third loop above 1%)
BBUUMI	1100:1f6e	97.08	FIXPT_MUL	r0 = r1 shl#1; r2 = imul_r32(r0, r3) shrd#0x18; r4 = imul_r32(r1,r1) shrd#0x18 sub imul_r32(r3,r3) shrd#0x18 add r5; r6 += 1; cmp r7, 0x4000000; jg — 8.24 Mandelbrot z^2+c
BBUUMI	-	0	FIXPT_MUL	(ranks 2-3 are the same loop body)
BBUUMI	-	0	FIXPT_MUL	(no third distinct loop)
64KBOFW	b040:2c6	94.97	OTHER	r0 -= 1; r1 = sbb(r1,0); jb; cmp L8[m],#0; jz — spin-wait on a memory flag  # note: 64KBOFW spends 95% of its hot profile in a spin-wait. No arithmetic.
64KBOFW	-	0	OTHER	(no second loop)
64KBOFW	-	0	OTHER	(no third loop)
DTM2	d880:9b5	38.37	IO_POLL	out_8(0x3c7/0x3c8); in_8(0x3c9) x3 — DAC read/write with Pascal glue
DTM2	1f460:2c6	18.83	OTHER	32-bit countdown + memory-flag spin-wait
DTM2	1faf0:530	9.04	CALL_GLUE	push; call far; ret
BETA	10170:1184	45.28	NEW_SOFTFP	Turbo Pascal 6-byte real: mul_m16 partial products + adc chain, and#0x8000 sign, shl/shr normalise, exponent add
BETA	fb50:2c6	6.30	OTHER	32-bit countdown + memory-flag spin-wait
BETA	6fa0:1c9c	5.39	NEW_VEC_IMM	r0 = L16[r1]; r0 op i; S16[r1] = r0; r1 += 2; loop
BIOLAN	200d0:2c6	73.32	OTHER	r0 -= 1; sbb; jb; cmp L8[m],#0; jz — spin-wait  # note: BIOLAN is a spin-wait plus a software-float helper. Nothing else is hot.
BIOLAN	20a20:eb5	6.26	NEW_SOFTFP	TP 6-byte real add/normalise (adc chain + shl/shr by cl)
BIOLAN	-	0	OTHER	(no third loop above 1%)
bit	1100:bf7	72.49	NEW_VEC_IMM	r0 = L16[r1]; r0 = r0 and L16[r2]; S16[r3] = r0; (twice); r1 += 4; r2 += 4; r3 += 4 — masked word blit
bit	1100:a1c	8.66	FIXPT_MUL	r0 = imul_r8(r1, r2); r0 = r0 sar#6; r3 = r3 add r0
bit	1100:a53	7.60	NEW_PRNG	r0 = 0x15a4e35; r0 = mul(r0, L32[m]); r0 += 1; S32[m] = r0; r0 = r0 and#0x7fff — LCG
BKSNOTE	1100:731	20.69	LUT_XLAT	r0 = L16[tbl + (r1 shl#1)] add L16[tbl + (r2 shl#1)] add L16[tbl + (r3 shl#1)] add L16[tbl + (r4 shl#1)]; S8[r5] = r0 or#0x80
BKSNOTE	2e490:7d	19.64	REFILL	LZEXE bit-serial depacker
BKSNOTE	247f0:2c6	12.70	OTHER	32-bit countdown + memory-flag spin-wait
BLAND	1100:118a	37.62	CMP_SKIP	cmp L8[r0], 0; jz skip; S8[r0] = L8[r0] sub 1; r0 += 1; loop — decay pass
BLAND	12ee0:e63	27.79	FIXPT_MUL	r0 = L8[r1] sub 0x80; r0 = imul_r8(r0, r2); r0 = r0 shr#6; cbw; r0 = idiv_r8(r0, r3); S8[r4] = r0
BLAND	12ee0:ffb	17.44	STRSEARCH	nearest-entry scan: load, sub, compare, keep min, stride i
04-11-95	1000:1a1	95.02	MEMCOPY	S8[r0] = L8[r1]; r1 += 0x280; r0 += 0x50; loop — strided row gather  # note: 04-11-95 is a single strided copy loop at 95%.
04-11-95	-	0	MEMCOPY	(no second loop)
04-11-95	-	0	MEMCOPY	(no third loop)
STHINTRO	2230:24c	7.90	CALL_GLUE	push; call far; ret — Pascal unit glue  # note: STHINTRO's hot profile is Pascal call glue and a spin-wait; there is no arithmetic kernel. CALL_GLUE, spin, CALL_GLUE.
STHINTRO	37c60:2c6	7.56	OTHER	32-bit countdown + memory-flag spin-wait
STHINTRO	38280:530	6.51	CALL_GLUE	push; call far; ret
NEWSBOX3	1100:1d3	47.69	ADDR_SCALE	r0 = imul(r1,0xa) ; r2 = imul(r3,0xa0) add (r4 shl#1); S16[0xb800:r2] = 0x0f00 or L8[tbl + r0]
NEWSBOX3	1100:3ce	25.48	ADDR_SCALE	r0 = imul(r1,0xa) / imul(r1,0x5a) / imul(r1,0xdb); r2 = r2 add mul_m16(r3, L16[m])
NEWSBOX3	1100:c2	18.65	IO_POLL	in_8(0x3da) and#8; jz — retrace wait
BAZIRRE	1000:1cc	98.33	CMP_SKIP	r0 = L8[r1]; r1 += 1; r0 = r0 add L8[r1]; test; jz { r2 += 4 } else { S8[r2]=..; S8[r2+1]=..; S8[r2+2]=..; S8[r2+3]=..; r2 += 4 } — transparency-skipping 4-byte blit
BAZIRRE	-	0	CMP_SKIP	(one loop only)
BAZIRRE	-	0	CMP_SKIP	(one loop only)
BP-OZONE	1100:192	87.56	IO_POLL	r0 = in_8(0x3da) and#8; jz — retrace  # note: BP-OZONE is nothing but port I/O: IO_POLL, IO_POLL, IO_POLL.
BP-OZONE	2350:80	1.58	IO_POLL	out_8(0x43); out_8(0x40) — PIT reprogram
BP-OZONE	-	0	IO_POLL	(no third loop above 1%)
MOUSETRO	b6c0:298	79.20	DOT3	r0 = L8[r1] sub L8[r2]; r0 = imul_r8(r0,r0); (x3 components, summed); cmp vs best; jcc — squared-distance nearest-colour search
MOUSETRO	b590:49	8.64	FIXPT_MUL	r0 = mul_m16(r1, L16[m]); cwd; r0 = idiv(r0, 0x20)
MOUSETRO	b6c0:2bf	4.23	FIELD_REPACK	r0 = xlat(r1); r2 = r0 or (r3 shl#5) or (r4 shl#0xa) — 5:5:5 pack
BRIAN	5040:eee	38.67	NEW_SOFTFP	TP 6-byte real add: align exponents by shr#cl, adc chain, renormalise shl/shr, sign and#0x8000
BRIAN	5040:fec	27.05	NEW_SOFTFP	TP 6-byte real multiply: 6x mul_r16 partial products + adc chain + exponent add
BRIAN	4800:2c6	4.77	OTHER	32-bit countdown + memory-flag spin-wait
PLAY	6c80:1a8e	35.27	MEMCOPY	rep_movsw(r0, r1, r2)  # note: PLAY is a file/buffer shuffler — copies and string scans, no arithmetic kernel.
PLAY	6c80:7be	9.21	STRSEARCH	rep_cmpsb / scasb
PLAY	6c80:18bf	6.22	STRSEARCH	rep_scasb; jcc
SE95	1100:930	83.13	BLEND	r0 = mul_m16(r1, 0x7d) add mul_m16(r2, 0x7d) add L16[m]; r0 = div_r16(r0, 0xff); (twice, x and y); r3 = mul_m16(r0, 0x140) add r4; S8[0xa000:r3] = r5 — weighted 2-endpoint interpolation with a /255 normalise, then y*320+x
SE95	1b80:2c6	4.75	OTHER	r0 -= 1; sbb; jb; cmp L8[m],#0; jz — spin-wait
SE95	1100:90c	3.57	IO_POLL	in_8(0x3da) and#8; jz — retrace
BULLET	4c20:2844	69.05	IO_POLL	out_8(0x43); out_16(0x42); out_8(0x3c8/0x3c9) — PIT/DAC blast  # note: BULLET is 94% port I/O across its top two loops.
BULLET	1100:556	24.58	IO_POLL	out_16(0x3c4, plane); S8[es:r0] = L8[r1]; r0 += 1; r1 += 1 — mode-X plane-select per pixel
BULLET	12970:80	2.66	STRSEARCH	r0 -= 1; r1 = L8[r0]; cmp r1, i; jz — backward sentinel scan
MORBID	1100:1ea	32.41	PERSP_DIV	r0 = imul_r16(L16[r1], 0x40); r0 = idiv_r16(r0, L16[r2]) add 0xa0; r3 = imul_r16(L16[r4], 0x40); r3 = idiv_r16(r3, L16[r2]) add 0x64; clamp compares at 21d/225/22c
MORBID	1100:1a1	21.90	ADDR_SCALE	r0 = imul(r1, 0x140) add r2; cmp L8[r0], 0; jz; r3 = idiv_r16(r4, 0xa); r3 = neg(r3) add 0x20
MORBID	1100:af	12.83	MEMCOPY	r0 = L8[fs:r1]; S8[r2] = r0; r2 += 1; r1 += 1; loop
BURMA	277b0:3695	36.72	FIXPT_MUL	16.16 math library called per point: r0 = (r0 shl#16 shrd#16); r1 = (r1 shl#16 shrd#16); r2 = imul_r32(r0,r1); shld#16(r2,r3) — and the divide twin at :36ed: cdq; r0 = idiv_r32(r0,r1); shld#16 x2
BURMA	26d90:e3	34.86	FIXPT_STEP	r0 = L16[m]; r0 = r0 shl#2; call far mul; r1 = add(r1,r2); r3 = adc(r3,r4); clamp to [-0x7e,0x7e]; r5 = (L16[m] shl#8) add r6; S8[es:r5] = L8[r7]
BURMA	c0e0:24c5	18.06	IO_POLL	out_8(0x43,i); out_16(r0); out_8(0x44,i); out_16(r1); r2 = add(r2,1); r3 = adc(r3,0); outsb; loop — sample player
BYETRO	12810:2c8	99.64	OTHER	r0 = 4; r0 -= 1; jnz; cmp L8[m],#0; loopz — nested delay / flag spin  # note: BYETRO is exactly one loop and it is a delay spin. No arithmetic, no I/O, three times over: OTHER, OTHER, OTHER.
BYETRO	-	0	OTHER	(no second loop)
BYETRO	-	0	OTHER	(no third loop)
SETUP-BYETRO	1100:131	30.66	STRSEARCH	r0 = L8[es:r1]; test r0,r0; jz; r1 += 1; r2 += 1; jnz — strlen
SETUP-BYETRO	1100:109	23.13	ADDR_SCALE	r0 = mul_r16(L16[m], 0x50) add L16[m2]; r1 = 0xb800:r0; r2 = L8[r3]; r3 += 1; test; jz; S16[r1] = r2 or attr; r1 += 2 — text-mode y*80+x writer
SETUP-BYETRO	1850:2cd	6.41	OTHER	r0 = r0 add 0x200; jb; r0 = r0 sub r1; jae; r0 = neg(r0); cmp r0, L16[m]; jb — bit-serial restoring divide step
02-08-95	1000:1a1	95.02	MEMCOPY	S8[r0] = L8[r1]; r1 += 0x280; r0 += 0x50; loop — same binary as 04-11-95, one strided row-gather loop  # note: 02-08-95 is a single strided copy loop at 95%.
02-08-95	-	0	MEMCOPY	(no second loop)
02-08-95	-	0	MEMCOPY	(no third loop)
