# slice: every 1995-* dir that is not 1995-a* / 1995-b*  => 29 dirs, all 1995-c*
1995-c-cocaholc__COCAHOLC	2ee0:32c1	1.20	MEMCOPY	r0 = L8[r1]; S8[r2] = r0; r1 += 1; r2 += 1; r3 -= 1; jnz
1995-c-cocaholc__COCAHOLC	1bc00:f8	0.97	COPY_BACK	r0 = L8[src++]; r1 = dst - r0 - i; rep movsb(r1 -> dst, len); jmp bit-loop
1995-c-cocobbs1__COCONTS1	2cc0:a21	78.44	BYTE_PACK	r0 = L8[r1-6] and#0x1; les r2:r3 = L32[r1-0xa]; S8[r3] = r0; S16[r1-0xa] += 1; S16[r1-6] = S16[r1-6] shl#1; r4 += 1; cmp r4,0xf; jb
1995-c-cocobbs1__COCONTS1	1100:523	13.42	FIXPT_MUL	r0:r1 = mul(L16[0xa12],0x4e35); r1 += mul(L16[0xa14],0x15a); r0 = add(r0,1) adc(r1,0); S16[0xa14] = r1; S16[0xa12] = r0; r2 = r1 and#0x7fff; retf
1995-c-cocobbs1__COCONTS1	2cc0:a1a	3.62	COUNTER	S16[r0-6] = r1; r2 = r2 xor r2; r3 += 1; cmp r3,0x16; jb; call
1995-c-cocobbs1__NM2	27c0:60	96.02	BLEND	r0 = (L8[r1] shl#1 shl#1) add (L8[r1+0x13f] shl#1 shl#1) add r2 add r3; S8[dst++] = r0; cmp r0,1; jle; loop
1995-c-cocobbs1__NM2	1100:484	0.35	FIXPT_MUL	r0 = add(r0,1) adc(r1,0); S16[0x494] = r1; S16[0x492] = r0; r2 = r1 and#0x7fff; retf
1995-c-coffee__COFFEE	1a550:2cb	35.08	IO_POLL	r0 = 4; r0 -= 1; jnz self; cmp r1,L8[r2]; loopz
1995-c-coffee__COFFEE	26040:7f	4.24	REFILL	r0 = r0 shl#1; r1 -= 1; jz -> reload r0 = L16[src], r1 = 16; loop
1995-c-coffee__COFFEE	26040:f8	4.02	COPY_BACK	r0 = L8[src++]; r1 = dst - r0 - i; rep movsb(r1 -> dst, len); jmp bit-loop
1995-c-confyooz__CONFYOOZ	6c10:f27	21.60	GETBITS	r0 = r0 shl#1 (carry); r1 = r1 shl#1 (carry out = code bit); cmp r2,r3; jnz; jb; loop
1995-c-confyooz__CONFYOOZ	65f0:2c6	20.69	IO_POLL	r0 -= 1; r1 = sbb(r1,0); jb exit; cmp L8[r2],r3; jz; loop
1995-c-confyooz__CONFYOOZ	6c10:e41	3.18	FIXPT_MUL	r0:r1:r2 = sum over i,j of mul(L16[r3+i], L16[r4+j]) with add/adc/adc carry cascade (3x3 partial products); r5 += 0xc
1995-c-confyooz__README!	1000:15e	98.84	OTHER	r0 = L8[r1]; r1 += 1; or r0,r0; jz end; int21(AH=2, dl=r0); jmp
1995-c-cornetto__CORNETTO	3220:2bf	99.84	IO_POLL	cmp r0,L8[r1]; jnz exit; loop
1995-c-cornetto__CORNETTO	3220:2b4	0.10	CALL_GLUE	r0 = r1; call; r2 -= 1; jnz
1995-c-countdwn__COUNTDWN	1100:d4a	5.04	CALL_GLUE	pusha32; cli; r0 = movzx(seg) shl#4; r1 = L32[r2+0x22] add r0; jmp far (real<->pmode int reflection)
1995-c-countdwn__COUNTDWN	1100:a05	3.36	CALL_GLUE	load segment regs; push L16[r0+0x82]; push r1; push r2; iret (mode-switch return)
1995-c-countdwn__COUNTDWN	1100:989	3.03	CALL_GLUE	pushf32; cli; lidt; lgdt; r0 = cr0 or#1; cr0 = r0; jmp far (enter protected mode)
1995-c-countdwn__ZOKDTPLN	1000:673	68.51	BLEND	r0 = (L32[r1] add L32[r2 + r3]) shr#2 and#0x3f3f3f3f; S32[r1] = r0; r1 += 4; r4 -= 1; jnz
1995-c-countdwn__ZOKDTPLN	1000:144	20.29	BLEND	r0 = (L8[r1+0x13f] add L8[r1+0x27f]) shr#1; r0 = ((r0 shr cl) sar#3) add 1 add r2; S8[r1] = r0; S8[r3+0x280] = S8[r3+0x280] shr#4; r4 -= 1; jnz
1995-c-countdwn__ZOKDTPLN	1000:2c3	0.84	DOT3	r0 = shrd#8(imul(L16[r1] shl#8, 0xff)) sub shrd#8(imul(L16[r2] shl#8, 0x14)); r0 = r0 sar#8 add 0x53; S16[r3] = r0; r4 = shrd#8(imul(L16[0x2dd],r1)) add shrd#8(imul(L16[0x2d2],r2)); r4 = r4 sar#8 add 0x31; S16[r5] = r4; r6 += 2; loop
1995-c-crap__CRAP	7980:41	26.24	ADDR_SCALE	cmp L16[r0+0xa],0x140; jae clip; r1 = L16[r0+0xa]; r2 = L16[r0+8]; r3 = (r2 shl#8) add (r2 shl#6) add r1 add r4; S8[r3] = r5 (stosb)
1995-c-crap__CRAP	7980:8	15.64	IO_POLL	r0 = in8(0x3da); r0 and#8; jz; loop
1995-c-crap__CRAP	1100:34fd	5.59	CALL_GLUE	S16[r0-2] += 1; push L16[r0-2]; push L16[r0+8]; push L8[r0-3]; call far
1995-c-creation__CREATION	16d10:539	23.27	OTHER	r0 += 0x200; jb; r0 -= r1; jae; r0 = neg r0; cmp r0,L16[r2+0x1782]; jb (heap/range check in a far-called runtime)
1995-c-creation__CREATION	29c0:fa	19.94	CALL_GLUE	les r0:r1 = L32[r2]; r3 = L16[r1]; r4 = L16[r1+2]; r4 = not r4; r3 = neg r3; r4 = sbb(r4,0xffff); S16[r5-4] = r3; S16[r5-2] = r4; retf
1995-c-creation__CREATION	29c0:11a	13.30	CALL_GLUE	r0 = r1; r2 = 2; call far; S8[r3-1] = r4; r5 = L8[r3-1]; leave; retf
1995-c-crystal__CRYSTAL	1000:1c47	40.63	FIXPT_STEP	r0 += r1; r2 = hi8(r0); r3 += r4; S16[r5] = S16[r5] xor r6; r5 += 2; r7 -= 2; jnz
1995-c-crystal__CRYSTAL	1000:1c7f	27.95	FIXPT_STEP	r0 -= r1; r2 = hi8(r0); r3 -= r4; S16[r5] = S16[r5] xor r6; r5 += 2; r7 -= 2; jnz
1995-c-crystal__CRYSTAL	1000:f0b	6.16	MEMCOPY	r0 = L32[r1]; S32[dst++] = r0; r1 += 4; loop
1995-c-ctslasse__CTSLASSE	0d:f19c	27.02	FIXPT_MUL	r0 = imul(r1, 0x15a4e35) add 1; r2 = r0 shr#0x10; r3 = imul(r2, r4) shr#0x11; r3 += r5; r6 = (r6 add 2) shr#2; jns
1995-c-ctslasse__CTSLASSE	0d:f1e6	24.03	BLEND	r0 = movzx L8[r1]; r0 = add(r0, L8[r1+d1]) adc(r2,0); r0 = add(r0, L8[r1+d2]) adc(r2,0); r0 = add(r0, L8[r1+d3]) adc(r2,0); call rng
1995-c-ctslasse__CTSLASSE	0d:f2ab	18.77	BLEND	r0:r1 = 9 x (add(r0, L8[r2 +/- stride]) adc(r1,0)); r3 = idiv(r0:r1, r4); S8[dst++] = r3; r5 += 1; jnz
1995-c-cytopyge__CYTOPYGE	323b0:7f	24.59	REFILL	r0 = r0 shl#1; r1 -= 1; jz -> reload r0 = L16[src], r1 = 16; loop
1995-c-cytopyge__CYTOPYGE	323b0:f8	13.74	COPY_BACK	r0 = L8[src++]; r1 = dst - r0 - i; rep movsb(r1 -> dst, len); jmp bit-loop
1995-c-cytopyge__CYTOPYGE	0:56f5	13.32	COUNTER	loop self (pure delay; two sites at 6.66% each)
# note: 29 directories in this slice, all 1995-c*. Every one had a blocks-by-ip.txt with real blocks and nonzero shares; no NORUN rows.
# note: GENUINE 3D / TEXTURE / INTERPOLATOR SHAPES (the demos that got the careful reading):
# note:   cass 1000:386 26.68% DOT3 -- 2x2 fixed-point rotation rows: movsx16 + imul by sin/cos constants (0x109d, 0xfe9) + sar#8, four rows unrolled, then a scale/perspective imul + sar#7 pair. The cleanest transform row in the slice.
# note:   cma_brw/BRW 8064d:453a 23.59% TEXEL_FETCH -- (u<<12) + (v<<6) + texbase, byte load, byte store, three spans unrolled at 0xa640 destination strides. Real texture addressing.
# note:   cma_brw/BRW 8064d:4604 10.02% FIXPT_STEP -- add [step_lo] / adc [step_hi] / stosb: a fixed-point accumulator whose carry advances the integer part, stored per pixel.
# note:   cma_brw/DOWNADD 1000:3c8 18.95% PERSP_DIV -- two cwd + idiv_r16 per point (x/z and y/z) with centre adds and clip compares; 1000:3ef (10.75%) then does the imul#0x140 addressing. A real 3D point projector.
# note:   countdwn/ZOKDTPLN 1000:673 68.51% BLEND -- 4-bytes-at-a-time SWAR average (a+b)>>2 & 0x3f3f3f3f; 1000:144 20.29% is the same effect byte-wise with neighbours at +0x13f/+0x27f; 1000:2c3 0.84% DOT3 is an imul + shrd#8 rotation pair.
# note:   cocobbs1/NM2 27c0:60 96.02% BLEND -- ((a<<2) + (b<<2) + c + d) over a scanline pair at +0x13f: a fire/blur kernel that is essentially the entire program.
# note:   ctslasse 0d:f2ab 18.77% and 0d:f1e6/f219/f241 24.03% BLEND -- 9-tap neighbour sum with add/adc 16-bit accumulation and a per-pixel idiv_r32 by the tap count. The divide is a blur denominator, not a projection, so it is tagged BLEND rather than PERSP_DIV.
# note:   cna_ply/POLLY 1100:415 42.75% CMP_SKIP -- lodsb / cmp 0 / conditional stosb: colour-keyed sprite blit.
# note:   cdz_frog/FROGFUZZ 1100:a83 9.07% FIXPT_MUL -- (a*b + 0x8000) >> 16 twice (u and v), a rounded 16.16 scale step.
# note:   crystal 1000:1c47 + 1c7f 68.58% FIXPT_STEP -- two accumulators stepped per iteration with an xor-into-memory plot. An XOR vector/DDA rather than a texture, but a genuine interpolator.
# note:   crap 7980:41 26.24% ADDR_SCALE -- (y<<8) + (y<<6) + x, the textbook shift-chain *320, guarded by two clip compares.
# note: CHROME 1000:106 (33.38%) is tagged OTHER: an in-place per-byte negate sweep (neg [mem]; inc; cmp). It is neither a fill nor a table lookup, so no ARITH tag fits; it is a one-op pixel map.
# note: confyooz/README! is a DOS int21 AH=02 character printer (98.84% in one three-block cycle) -- tagged OTHER, no arithmetic at all in the window.
# note: countdwn/COUNTDWN's entire top-40 is DPMI real<->protected mode switching and interrupt reflection (lgdt/lidt/cr0/iret/pusha32). Three CALL_GLUE loops, no arithmetic, and low shares (top block 5.04%) -- the window is spread thin across mode switches.
# note: creation/CREATION's hot blocks are all Turbo Pascal runtime glue reached by far calls (a 32-bit negate, a range check, a call/ret shell). Three loops, essentially no demo arithmetic in the window.
# note: cornetto/CORNETTO is 99.84% a two-block spin (cmp byte / loop) and has no third distinct loop worth a line.
# note: cenflash/CEN!FB (84.87%), clash (75.84%), coffee/COFFEE (35.08%), confyooz/CONFYOOZ (20.69%) and cornetto (99.84%) spend their windows in spin-waits. I tagged these IO_POLL even though they poll a MEMORY byte (an IRQ-set flag) rather than a port, because the semantics are the wait, not the arithmetic; clash's variant polls a status byte through a call/ret with two bit tests per iteration. Only cda_tp5i (in 0x60), crap (in 0x3da) and the out-driven PIT/DAC players (frog, ukko, polly, quartz, dope) are literal port I/O.
# note: the shl/dec/jz bit loop plus lodsb/rep_movsb at offsets 7f/86/8f/f3/f8 recurs byte-identically in catwalk, chrome, cma_stik/UKKO, cocaholc, coffee, cytopyge and clash -- it is ONE shared EXE-packer stub (bit-control-word LZ), not seven independent decompressors. That single stub inflates the REFILL and COPY_BACK counts across the whole slice.
# note: likewise the mul_m16 + add/adc/adc 3x3 partial-product block is byte-identical in cenflash 19250:3de1 and confyooz 6c10:e41 (one library routine: a 32/48-bit fixed multiply), and cocobbs1 COCONTS1/NM2 plus ctslasse 0d:f19c are LCG random generators (mul-add, high half taken). All four are tagged FIXPT_MUL, but none of them is a graphics interpolator.
