# note: slice = every directory named 1994-c* or 1994-d* (52 demos). Read blocks-by-ip.txt only; no .asm files opened.
# note: where a demo's window is dominated by a runtime LZ self-unpacker (PKLITE/LZEXE-like), its cycle is reported as
# note:   THREE loops by idiom role -- GETBITS (sh5 acc,1 / dec_r16_jz refill / sh2_r16 rcl-code), COPY_BACK
# note:   (lodsb len; mov_rr16/sub_rr16 distance; rep_movsb) and the literal MEMCOPY (movsb / stosb) -- rather than one
# note:   90%-share line, because the study is about the vocabulary of idioms, not about which program is packed.
# note: NEW_SOFTFP_MUL / NEW_SOFTFP_NORM are the only new tags. They name ONE library (byte-identical blocks in
# note:   cyclewar/CYCLE 70e0, deadtro e3a0, diesel/DIESEL 483f0, dragon 3f650 -- the Borland/TP emulated-FPU pack):
# note:   MUL = multiword mantissa multiply, mul_m16 x6 with add/adc/adc carry chains, no shift; NORM = shift/subtract
# note:   normalize-and-divide (sh4_r8 / sh2_r16 rcl pair + sub/sbb, jae). Neither is fixed point and neither is a
# note:   perspective divide, so FIXPT_MUL / PERSP_DIV would have been a lie about what the fused op must do.
# note: "unknown register" convention: r0,r1,.. are renamed by first appearance inside the loop, never a real x86 name.
1994-c-compovrs__COMPOVRS	1100:cc	19.80	BLEND	r0 = L8[r1]; cmp r0,r2; if gt r0 -= 1 elif lt r0 += 1; S8[r1] = r0; r1 += 1; (second copy) loop
1994-c-compovrs__COMPOVRS	4230:65	4.30	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then r0 = L16[r2], r2 += 2, r1 = 0x10; r3 = adc(r3 shl#1) (rcl of the carry bit)
1994-c-contagio__CONTAGIO	0d:16d66	53.30	FIELD_REPACK	r0 = (L8[r1] and#0x20) shr#4; r1 = (L8[r2] and#0xc0) shr#6; r3 = (L8[r4] and#0x1f); r5 = r0 add r1 add r3; S8[r6] = r5; r1 += i; r2 += i
1994-c-contagio__CONTAGIO	0d:101dd	10.22	CMP_SKIP	r0 = L32[r1]; r0 += 1; cmp+jae r0,0x300; r2 = L8[tbl + r0]; cmp r2,L8[r3]; if eq skip else S8[r3] = r2
1994-c-contagio__CONTAGIO	0d:25aa0	3.20	MEMFILL	S32[r0] = r1; S32[r0+4] = r1; S32[r0+8] = r1; ... (x8); r0 += 0x20; loop
1994-c-contagio__TRIPLEX!	1000:36d	47.33	BYTE_PACK	r0 = r1 and r2; r3 = r3 or (r0 shl#cl); r3 = r3 or (r0 shl#1); r2 = r2 shl#1; cnt -= 1; loop (bit-serial gather of one planar byte)
1994-c-contagio__TRIPLEX!	1000:3dd	20.74	ADDR_SCALE	r0 = imul(r1, 0x50) add L16[r2]; S8[r3] = L8[tbl + r0]; r3 += 1; loop
1994-c-contagio__TRIPLEX!	1000:39b	19.13	MEMCOPY	S8[0x940 + r0] = L8[r1]; r0 += 1; r1 += 1; loop
1994-c-copper__COPPER	22050:7d	53.16	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill r0 from L16[r2], r2 += 2; r3 = rcl(r3, carry)
1994-c-copper__COPPER	20b90:332	24.86	ADDR_SCALE	r0 = mul(r1, 0x140) add 0x30; rep_movsw 0x70 words from r2 to r0; L16[cur] = (L16[cur] add 0x140) and#0x7f-wrap
1994-c-copper__COPPER	22050:f1	8.99	COPY_BACK	r0 = L8[r1]; r1 += 1; r2 = r3 sub r4 (match distance); rep_movsb r0 bytes from r2
1994-c-copper__ZERO-BBS	7a10:65	40.93	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill r0 from L16[r2]; r3 = rcl(r3, carry)
1994-c-copper__ZERO-BBS	1800:9c	37.63	TABLE_DECODE	r0 = (L16[r1] shr#cl) and#0xfff; cmp r0,0xfff; r2 = r0 shl#1 add r0 (x3 record); r3 = L8[dict + r2 + 2]; push r3; ... ; pop; stosb; loop (LZW/GIF)
1994-c-copper__ZERO-BBS	7a10:d4	10.42	COPY_BACK	r0 = L8[r1]; r1 += 1; r2 = r3 sub r4; rep_movsb r0 bytes
1994-c-core_add__CORE-ADD	1100:11a	21.17	ADDR_SCALE	r0 = imul(L16[y], 0xa0) add L16[x]; out8(0x3c4,2); out8(0x3c5, 1 shl#(L16[x] and#0x3)); S8[0xa000:r0] = L8[c]
1994-c-core_add__CORE-ADD	1100:5a	18.57	ADDR_SCALE	r0 = L16[x] shr#2; r1 = L16[y] shr#2; r2 = mul(r1, L16[w]) add r0; r3 = 1 shl#(L16[x] and#0x3)
1994-c-core_add__CORE-ADD	9c50:2cd	12.49	CMP_SKIP	r0 = r1 add 0x200; cmp+jb; r0 -= i; cmp+jae; r0 = neg r0; cmp+jcc; retf (clip helper, called per span)
1994-c-core_add__CORE-ADV	1100:5a	20.54	ADDR_SCALE	r0 = L16[x] shr#2; r1 = L16[y] shr#2; r2 = mul(r1, L16[w]) add r0; r3 = 1 shl#(L16[x] and#0x3)
1994-c-core_add__CORE-ADV	1100:11a	19.69	ADDR_SCALE	r0 = imul(L16[y], 0xa0) add L16[x]; out8 plane; S8[0xa000:r0] = L8[c]
1994-c-core_add__CORE-ADV	b520:2cd	12.40	CMP_SKIP	r0 = r1 add 0x200; cmp+jb; r0 -= i; cmp+jae; r0 = neg r0; cmp+jcc; retf
1994-c-corom__COROMER	66f0:65	69.68	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill r0 from L16[r2]; r3 = rcl(r3, carry)
1994-c-corom__COROMER	66f0:d4	19.43	COPY_BACK	r0 = L8[r1]; r1 += 1; r2 = r3 sub r4; rep_movsb r0 bytes
1994-c-corom__COROMER	66f0:64	7.00	MEMCOPY	S8[r0] = L8[r1]; r0 += 1; r1 += 1 (movsb literal path)
1994-c-critical__CRITICAL	2b40:16d	97.44	TEXEL_FETCH	r0 = (L16[cur] sub L16[cx]) imul L16[scale]; r0 = r0 shr#6; r0 = r0 add L16[cx]; r1 = r0 add L16[v]; S8[r2] = L8[r1]; r2 += 1; L16[cur] += 1; cnt -= 1; loop
1994-c-critical__CRITICAL	2b40:23e	2.30	IO_POLL	in8(0x3da); test#0x8; loop while set
1994-c-critical__CRITICAL	2b40:26c	0.11	MEMFILL	S8[r0] = r1; r0 += 0x140; loop
1994-c-critical__RUNME2ND	1100:111	95.64	LUT_XLAT	r0 = L8[t1 + ((L8[r1] sub L8[r2]) add 0x6794) shl#1 add L16[base]]; r3 = L8[t1 + (same form, second sample)]; S16[r4] = (r3 shl#8) or r0; r4 += 2; loop
1994-c-critical__RUNME2ND	1100:2b	3.31	FIXPT_MUL	S8[r0] = ((r1 imul r2) shl#1) shr#8; r0 += 1; loop (builds a product table)
1994-c-critical__RUNME2ND	1100:ce	0.47	LUT_XLAT	S8[r0] = L8[tbl + r1]; r1 += i; r0 += 1; loop
1994-c-crystal2__CRYSTAL2	182c0:7d	51.70	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill r0 from L16[r2]; r3 = rcl(r3, carry)
1994-c-crystal2__CRYSTAL2	182c0:f6	13.86	COPY_BACK	r0 = L8[r1]; r2 = r3 sub r4; rep_movsb r0 bytes
1994-c-crystal2__CRYSTAL2	1100:d5	12.66	GETBITS	r0 = r0 shr#cl; r0 = r0 and#0x1; if r0 != 0 then S8[r1] = 1; r1 += 1; cnt -= 1; loop (1bpp -> byte expand)
1994-c-cte_jk__JULTRO	3bc0:242	49.68	IO_POLL	in8(0x3da); test#0x8; loop (retrace spin)
1994-c-cte_jk__JULTRO	1100:2853	27.16	IO_POLL	out16(r0, L16[r1]); out8(r2, L8[r3]); r1 += 2; loop (register-write table)
1994-c-cte_jk__JULTRO	afb0:65	12.15	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill; r2 = rcl(r2, carry)
1994-c-cult__CULT	3fc0:a4	18.94	OTHER	int 0x21 AH=0x35 (get vector); S32[r0] = es:bx; int 0x21 AH=0x25 (set vector); r0 += 4; loop
1994-c-cult__CULT	40a0:1a7	5.94	OTHER	DOS startup glue (int 0x21 file/alloc calls, no arithmetic)
1994-c-cult__CULT	40a0:53	5.33	OTHER	DOS startup glue (int 0x21, no arithmetic)
# note: cult/CULT ran 38 iterations of its startup only -- the window never reached a rendering loop; TOT of all 40 blocks is 68.41%.
1994-c-cult__KUKOO2	1a100:abe	84.00	IO_POLL	in8(0x3da); test#0x8; jcc (retrace spin, 6 blocks abe/ac1/ac3/ab5/ab8/aba)
1994-c-cult__KUKOO2	1acc0:1b7	9.41	FIELD_REPACK	r0 = (1 shl#cl) sub 1; r1 = (r2 and r0) shl#cl; r3 = r3 or r1; S16[r4] = r3; S8[r4+2] = r3 shr#0x10
1994-c-cult__KUKOO2	1acc0:186	4.46	STRSEARCH	r0 = L16[r1]; r1 += 2; r0 = r0 and r2; r3 = L16[r1]; cmp r3,r4; jnz loop (dictionary chain walk)
1994-c-cult__RUN_IT	1100:c0d	26.52	ADDR_SCALE	r0 = 0x95 sub L16[r1]; r2 = mul(r0, 0x140) add (L16[r3] shl#2); r4 = L32[r2]; S32[r5] = r4
1994-c-cult__RUN_IT	1100:b79	26.52	ADDR_SCALE	r0 = 0x95 sub L16[r1]; r2 = mul(r0, 0x140) add (L16[r3] shl#2); r4 = L32[r2]; S32[r5] = r4 (second copy)
1994-c-cult__RUN_IT	1100:a39	8.66	ADDR_SCALE	r0 = mul(L16[r1], 0x140); r0 = r0 add r2; S8[0xa000:r0] = r3
1994-c-cw2__cw2	10cb0:51	56.15	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill r0 from L16[r2]; r3 = rcl(r3, carry)
1994-c-cw2__cw2	1000:7f1	20.82	MEMFILL	S8[r0] = r1; S8[r0+0x8000] = r1; S8[r2] = r1; S8[r2+0x8000] = r1; r0 += 1; r2 += 1; loop
1994-c-cw2__cw2	10cb0:bc	9.99	COPY_BACK	r0 = L8[r1]; r2 = r3 sub r4; rep_movsb r0 bytes
1994-c-cwbagger__BAGGER	1100:38e	92.54	IO_POLL	in8(r0); test#0x4; jcc (device-ready spin, blocks 38e/393)
1994-c-cwbagger__BAGGER	bfd0:2ec	6.21	CRC_STEP	r0 = L8[r1]; r1 += 1; r0 = r0 xor r2; r0 = r0 shl#1; r3 = L16[tbl + r0]; r2 = r2 xor r3; loop
1994-c-cwbagger__BAGGER	1100:2b3	0.43	MEMFILL	rep_stosb
1994-c-cwbagger__ZERO-BBS	7a10:65	40.93	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill r0 from L16[r2]; r3 = rcl(r3, carry)
1994-c-cwbagger__ZERO-BBS	1800:9c	37.63	TABLE_DECODE	r0 = (L16[r1] shr#cl) and#0xfff; cmp r0,0xfff; r2 = r0 shl#1 add r0; r3 = L8[dict + r2 + 2]; push r3; ...; pop; stosb; loop
1994-c-cwbagger__ZERO-BBS	7a10:d4	10.42	COPY_BACK	r0 = L8[r1]; r2 = r3 sub r4; rep_movsb r0 bytes
# note: cwbagger/ZERO-BBS is byte-identical to copper/ZERO-BBS, and cyboman2/TRIPLEX! is byte-identical to contagio/TRIPLEX!.
1994-c-cyanide__001	98b0:65	73.61	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill r0 from L16[r2]; r3 = rcl(r3, carry)
1994-c-cyanide__001	98b0:d4	18.80	COPY_BACK	r0 = L8[r1]; r2 = r3 sub r4; rep_movsb r0 bytes
1994-c-cyanide__001	98b0:64	7.50	MEMCOPY	S8[r0] = L8[r1]; r0 += 1; r1 += 1 (movsb literal path)
1994-c-cyanide__002	3290:2c6	99.70	COUNTER	r0 = r0 sub 1; r1 = sbb(r1, 0); if L8[flag] == 0 loop (32-bit countdown wait)
# note: cyanide/002 and cyanide/AZ have exactly one block pair above 0.10% -- the whole window is a delay spin; nothing renders in it.
1994-c-cyanide__AZ	1150:2bf	99.45	COUNTER	r0 = r0 sub 1; r1 = sbb(r1, 0); cmp L8[flag],0; jnz; loop
1994-c-cyanide__CYANIDE	7940:2c6	56.30	COUNTER	r0 = r0 sub 1; r1 = sbb(r1, 0); cmp L8[flag],0; loop
1994-c-cyanide__CYANIDE	5120:b90	36.13	IO_POLL	out16(r0, L16[r1]); out8(r2, L8[r3] xor#0x80); r1 += 2; loop (DAC sample push)
1994-c-cyanide__CYANIDE	25f0:1638	3.90	INTERP	r0 = L8[r1]; r1 += 1; cmp+jcc chain on r0; branch to per-command body (MOD pattern/effect byte stream)
1994-c-cyboman2__CYBOMAN2	6c850:1b7	27.38	FIELD_REPACK	r0 = (1 shl#cl) sub 1; r1 = (r2 and r0) shl#cl; r3 = r3 or r1; S16[r4] = r3; S8[r4+2] = r3 shr#0x10
1994-c-cyboman2__CYBOMAN2	8080d:2ea76	24.36	BLEND	r0 = (movsx L8[tbl + r1] add r2) shr#1; S8[r3] = r0; r3 += 1; r1 = (r1 add r4) and#0x1ff; cnt -= 1; loop
1994-c-cyboman2__CYBOMAN2	8080d:2e91b	14.52	STRSEARCH	cmp L16[r0],0; jz found; r0 += 2; cnt -= 1; jnz loop
1994-c-cyboman2__TRIPLEX!	1000:36d	47.33	BYTE_PACK	r0 = r1 and r2; r3 = r3 or (r0 shl#cl); r3 = r3 or (r0 shl#1); r2 = r2 shl#1; cnt -= 1; loop
1994-c-cyboman2__TRIPLEX!	1000:3dd	20.74	ADDR_SCALE	r0 = imul(r1, 0x50) add L16[r2]; S8[r3] = L8[tbl + r0]; r3 += 1; loop
1994-c-cyboman2__TRIPLEX!	1000:39b	19.13	MEMCOPY	S8[0x940 + r0] = L8[r1]; r0 += 1; r1 += 1; loop
1994-c-cyclewar__CONTACT	1e3c0:7f	67.65	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill r0 from L16[r2], r2 += 2; r3 = rcl(r3, carry); cmp r3,i (length/distance ladder, ~28 blocks)
1994-c-cyclewar__CONTACT	1e3c0:f3	12.71	COPY_BACK	r0 = L8[r1]; r1 += 1; r2 = r3 sub r4; cli; rep_movsb r0 bytes; sti
1994-c-cyclewar__CONTACT	1d790:a6	11.40	IO_POLL	in8(0x3da); test#0x1; jcc; in8(0x388)/in8(0x383) spin
1994-c-cyclewar__CYCLE	6820:2bf	36.70	COUNTER	cmp L8[flag],0; jnz exit; cnt -= 1; loop
1994-c-cyclewar__CYCLE	70e0:d4f	21.76	NEW_SOFTFP_MUL	r0 = mul(L8[a+1], L8[b+7]); r1 = mul(L16[a+0], L16[b+8]); r0 = r0 add r1 adc r2; ... (6 x mul_m16 with add/adc/adc carry chains) ; then pack/round: r3 = rcl chain, round, store
1994-c-cyclewar__CYCLE	70e0:e7f	10.75	NEW_SOFTFP_NORM	r0 = r0 shl#1 (rcl through r1); if carry then { r2 = r2 sub r3; r4 = sbb(r4,r5) }; r6 = rcl(r6,carry); cnt -= 1; loop (shift/subtract divide-normalize)
1994-c-cyclewar__DSTNFO	baf0:418	99.69	IO_POLL	r0 = L8[r1] add r2; S8[r1] = r0; cmp r0,0x40; if ae then r0 = 0; out8(0x3c9, r0); r1 += 1; r3 += 1; cnt -= 1; loop (DAC fade write)
# note: cyclewar/DSTNFO has exactly one loop above 0.10% -- a palette fade that writes every component through port 0x3c9.
1994-d-darktowr__DARKTOWR	1100:6b4	75.61	CMP_SKIP	r0 = L8[r1]; cmp r0,0; if nz handle; r1 += 1; r2 += 1; cmp r2,0x13f; ja wrap; loop (transparent-source skip scan)
1994-d-darktowr__DARKTOWR	1100:77c	6.86	CMP_SKIP	r0 = L8[r1]; cmp r0,0; if a handle; r1 += 1; r3 += 1; cmp r3,r4; jbe loop
1994-d-darktowr__DARKTOWR	1100:834	6.28	MEMCOPY	r0 = L8[r1]; S8[r2] = r0; r3 = rol(r3,1); out16(0x3c4, r3 plane mask); r1 += 1; r2 += 1; cnt -= 1; loop
1994-d-dash__DASH	1100:2732	35.99	BLEND	r0 = L16[a + r1]; r2 = L16[c + r1]; if r0 == r2 skip; if r2 > r0 then r2 = r2 sub (r2 sub r0 clamped) else r2 = r2 add i; S16[c + r1] = r2; r1 += 2; loop
1994-d-dash__DASH	1100:22e7	15.59	STRSEARCH	cmp L16[r0], r1; jz found; r0 += 2; cnt -= 1; jnz loop
1994-d-dash__DASH	1100:2778	13.76	IO_POLL	r0 = L16[r1]; r1 += 2; out8(0x3c9, r0 shr#8); loop (DAC palette write)
1994-d-dawn__DADEMO	18b0:909	72.55	IO_POLL	in8(0x3da); and#0x8; jcc (retrace spin, blocks 909/901)
1994-d-dawn__DADEMO	8ea0:369b	21.25	IO_POLL	out8(0x43,i); out16(timer, r0); out8(0x43,i); out8(port, r0 shr#8); out8(port, L8[r1] add 0x80); r1 += 1; r2 = r2 add 1 adc r3,0; loop (PWM sample push)
1994-d-dawn__DADEMO	18b0:2d5	1.37	FIXPT_MUL	r0 = movsx16 L16[m]; r1 = imul32(r0, L32[k]); r1 = shrd#0x10(r1); r2 = r2 add r1; (x9, a 3x3 matrix rotate; some terms negated) ; S16[m'] = r1
1994-d-dawn__DADEMO2	2510:369f	44.95	IO_POLL	out8(0x43,i); out16(timer, r0); out8(port, L8[r1] add 0x80); r1 += 1; r2 = r2 add 1 adc r3,0; loop
1994-d-dawn__DADEMO2	1190:1210	28.45	IO_POLL	in8(0x3da); and#0x8; jz loop
1994-d-dawn__DADEMO2	1190:7da	9.57	MEMFILL	out16(0x3c4, L16[r0 + r1] plane); S8[r2] = 0xd5; r2 += 0x4b; r2 += 3; (deeply unrolled planar fill)
1994-d-dawn__DADEMO3	14a0:369f	88.11	IO_POLL	out8(0x43,i); out16(timer, r0); out8(port, L8[r1] add 0x80); r1 += 1; loop
1994-d-dawn__DADEMO3	235744d:ad6f	3.08	MEMCOPY	S8[r0] = L8[r1]; r1 += 4; r0 += 1; cnt -= 1; loop (x4 unrolled planes; outer: r1 += 0x280; r0 += 0x58)
1994-d-dawn__DADEMO3	235744d:aa6b	0.83	MEMCOPY	S8[r0] = L8[r1]; r0 += 0x57; loop32 (mode-X column write)
1994-d-dawn__FLASH	1000:412	89.37	IO_POLL	in8(0x3da); and#0x8; jcc (blocks 412/40d)
1994-d-dawn__FLASH	1000:293	5.58	BYTE_PACK	r0 = 1 shl#cl (cl = L8[bitpos + r1]); out16(0x3c4, r0); S8[r2] = r3; out16(0x3c4, r0); S8[r4] = L8[r5]; r2 += 0x59; loop
1994-d-dawn__FLASH	1000:308	2.32	BYTE_PACK	out8(0x3ce, 8); r0 = L8[r1]; r1 += 1; out8(0x3cf, r0); r2 = r2 or L8[r3]; r3 += 1; loop (write-mask OR blit)
1994-d-dawn__RACE	8128d:ad6f	28.36	MEMCOPY	S8[r0] = L8[r1]; r1 += 4; r0 += 1; cnt -= 1; loop (x4 planes; outer r1 += 0x280, r0 += 0x58)
1994-d-dawn__RACE	8128d:a9c5	8.34	MEMCOPY	S8[r0] = L8[r1]; r0 += 0x57; loop32
1994-d-dawn__RACE	8128d:ae59	2.39	ADDR_SCALE	r0 = L32[a] add L32[b]; r1 = (L32[c] add L32[d] sub L32[e]) shl#2; r2 = L32[f] shr#2 add r0; r3 = r2 and#0x3 (plane); r2 = r2 add 0xa0000
1994-d-deadtro___deadtro	dd80:2c6	31.88	COUNTER	r0 = r0 sub 1; r1 = sbb(r1, 0); cmp L8[flag],0; jz loop
1994-d-deadtro___deadtro	1100:2b8	11.95	ADDR_SCALE	r0 = imul(L8[a] xor L8[b], 0x82) add r1; r2 = imul(r3, 0x140) add r4; S8[0xa000:r2] = L8[tbl + r0]
1994-d-deadtro___deadtro	1100:8a1	10.67	PERSP_DIV	r0 = L16[a] div 0x73; r1 = (L8[b] add L16[a]) div 0xb4; r2 = imul(r0 add r1, 0x140); r2 = r2 add r3 adc r4; S16[m] = r2 shl#1
1994-d-defect___DEFECT!	1000:8c7	95.48	FIXPT_MUL	r0 = shrd#0x18(imul32(x, x)); r1 = shrd#0x18(imul32(y, y)); if r0 add r1 >= 0x4000000 break; y = shrd#0x18(imul32(x shl#1, y)) add cy; x = r0 sub r1 add cx; i += 1; while i < 0xb5
1994-d-defect___DEFECT!	1000:8b4	4.28	FIXPT_STEP	x = 0; y = 0; ... ; S8[r0] = i; r0 += 1; cx = cx add L32[dx]; cnt -= 1; loop (outer per-pixel step)
# note: defect/DEFECT! is one program-wide loop nest -- an escape-time fixed-point iterator; ranks 1-4 are its two halves.
1994-d-delay_pt__DELAY_PT	1000:755	99.11	IO_POLL	in8(0x3da); and#0x8; jcc (blocks 755/75a)
1994-d-delay_pt__DELAY_PT	1000:8b4	0.29	FIXPT_STEP	r0 = L32[m] shl#9; r1 = imul8(L8[a], L8[b]); S16[d] = r1 shl#1; S16[d+2] = L8[c] xor r2; r3 = r3 add L32[m]; loop
1994-d-delay_pt__DELAY_PT	1000:85c	0.25	FIXPT_STEP	S16[r0] = (L8[a] shl#8) add r1; S16[r0+2] = (L8[b] shl#8) add r2; S16[r0+4] = (L8[c] shl#8) add r3; r1 += i; r2 += i; r3 += i; loop
1994-d-delirium__delirium	50b90:7d	76.73	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill r0 from L16[r2], r2 += 2; r3 = rcl(r3, carry); cmp r3,i ladder
1994-d-delirium__delirium	50b90:f6	14.66	COPY_BACK	r0 = L8[r1]; r1 += 1; r2 = r3 sub r4; cli; rep_movsb r0 bytes; sti
1994-d-delirium__delirium	1c650:dbc	5.53	IO_POLL	out8(0x3c9, L8[r0]); r0 -= 1; cmp r0,0; jl loop
1994-d-dfuse__DFUSE	1100:2e2	43.43	BLEND	r0 = L8[a] add L8[b] add L8[c] add L8[d] add L8[e] add L8[f] add L8[g] add L8[h]; r0 = r0 shr#2; S16[r1] = r0; S16[r1+2] = r0; r1 += 4; r2 = (L16[t] shr#7) add 5 add r3; cnt -= 1; loop
1994-d-dfuse__DFUSE	1100:1ea	24.06	CMP_SKIP	r0 = L16[t + i]; if r0 == 0 skip; r0 = r0 sub r1; if r0 <= 2 then r0 = 0; S16[t + i] = r0; i += 2; while i < 0x258
1994-d-dfuse__DFUSE	1ebf0:6a5	18.10	COPY_BACK	r0 = L8[r1]; S8[r2] = r0; r2 += 1; loop (byte-at-a-time back-reference copy)
1994-d-diesel__DIESEL	483f0:e79	17.67	NEW_SOFTFP_MUL	r0 = mul(L8[a+1], L8[b+7]); r1 = mul(L16[a+0], L16[b+8]); r0 = r0 add r1 adc r2 adc r3; (6 x mul_m16 with three-deep add/adc carry chains); r4 = r4 add 0xc
1994-d-diesel__DIESEL	483f0:f5f	11.40	NEW_SOFTFP_NORM	r0 = r0 shl#1; r1 = rcl(r1, carry); if carry then { r2 = r2 sub r3; r4 = sbb(r4, r5) }; r6 = rcl(r6, carry); loop
1994-d-diesel__DIESEL	483f0:dad	10.00	NEW_SOFTFP_NORM	r0 = r0 shr#1; r1 = rcr(r1, carry); r2 = rcr(r2, carry); cnt -= 1; jnz loop (align exponents)
1994-d-diesel__PKLITE	10f20:68	61.80	GETBITS	r0 = r0 shl#1; r1 -= 1; if r1 == 0 then refill r0 from L16[r2], r2 += 2; r3 = rcl(r3, carry); cmp r3,i ladder
1994-d-diesel__PKLITE	10f20:64	22.84	MEMCOPY	r0 = L8[r1]; r1 += 1; r0 = r0 xor r2; S8[r3] = r0; r3 += 1 (literal path, XOR-obfuscated)
1994-d-diesel__PKLITE	105e0:d7	10.82	COPY_BACK	r0 = L8[r1]; r1 += 1; r2 = r3 sub r4; cli; rep_movsb r0 bytes; sti
1994-d-digilab__DIGILAB	5d90:2c6	38.20	COUNTER	r0 = r0 sub 1; r1 = sbb(r1, 0); cmp L8[flag],0; jz loop
1994-d-digilab__DIGILAB	2c90:50	31.35	IO_POLL	r0 = L8[r1]; r1 += 1; if r0 and#0x80 then r0 = 0 elif r0 >= 0x3f then clamp; out8(0x3c9, r0); loop
1994-d-digilab__DIGILAB	2c90:122	6.73	BLEND	S8[r0] = L8[r1] add L8[m+0xa]; S8[r0+1] = L8[r1+1] add L8[m+8]; S8[r0+2] = L8[r1+2] add L8[m+6]; r0 += 3; r1 += 3; loop
1994-d-digilab__DIGITAL	1000:177	76.81	INTERP	r0 = L8[r1]; r1 += 1; cmp r0,0x1b; cmp r0,0x10; cmp r0,0x18; cmp r0,0x19; cmp r0,0x1a; branch per code; cnt -= 1; loop (escape-code stream interpreter)
1994-d-digilab__DIGITAL	1000:192	14.43	FIELD_REPACK	r0 = r0 sub 0x10; r0 = r0 add r0 add r0 add r0 add r0 (i.e. shl#4 by adds); r1 = (r1 and#0x8f) or r0; (low path: r1 = (r1 and#0xf0) or r0)
1994-d-digilab__DIGITAL	1000:1e7	8.70	MEMFILL	rep_stosw r0 words of r1
1994-d-digitald__DD	-	0	NORUN	no hot blocks collected
# note: digitald/DD executed ~1160 guest ops total: DOS startup (int 0x21 AH=0x35 vector fetches, a few stosw table
